snapped_at,price,market_cap,total_volume
2015-02-25 00:00:00 UTC,1.21016,304476,5
2015-03-02 00:00:00 UTC,0.572521,144046,2
2015-03-06 00:00:00 UTC,1,251600,50
2015-03-07 00:00:00 UTC,1,251600,58196
2015-03-08 00:00:00 UTC,1,251600,31
2015-03-09 00:00:00 UTC,1,251600,137
2015-03-10 00:00:00 UTC,1,251600,50006
2015-03-11 00:00:00 UTC,1,251600,46
2015-03-12 00:00:00 UTC,1,251600,80421
2015-03-13 00:00:00 UTC,1,251600,75
2015-03-14 00:00:00 UTC,1,251600,17706
2015-03-15 00:00:00 UTC,1,251600,15124
2015-03-16 00:00:00 UTC,1,251600,49631
2015-03-17 00:00:00 UTC,1,251600,4284
2015-03-18 00:00:00 UTC,1,251600,58
2015-03-19 00:00:00 UTC,1,251600,857
2015-03-20 00:00:00 UTC,1,251600,132
2015-03-21 00:00:00 UTC,1,251600,206
2015-03-22 00:00:00 UTC,1,251600,66
2015-03-23 00:00:00 UTC,1,251600,65
2015-03-24 00:00:00 UTC,1,251600,1179
2015-03-25 00:00:00 UTC,1,251600,93
2015-03-26 00:00:00 UTC,1,251600,2
2015-03-27 00:00:00 UTC,1,251600,4
2015-03-28 00:00:00 UTC,1,251600,10
2015-03-29 00:00:00 UTC,1,251600,27
2015-03-30 00:00:00 UTC,1,251600,494
2015-03-31 00:00:00 UTC,1,251600,37
2015-04-02 00:00:00 UTC,1,251600,12864
2015-04-03 00:00:00 UTC,1,251600,79969
2015-04-04 00:00:00 UTC,1,251600,8887
2015-04-05 00:00:00 UTC,1,251600,2018
2015-04-06 00:00:00 UTC,1,251600,3137
2015-04-07 00:00:00 UTC,1,251600,4
2015-04-08 00:00:00 UTC,1,251600,19191
2015-04-09 00:00:00 UTC,1,251600,1016
2015-04-10 00:00:00 UTC,1,251600,100940
2015-04-11 00:00:00 UTC,1,251600,1031
2015-04-12 00:00:00 UTC,1,251600,3177
2015-04-13 00:00:00 UTC,1,251600,1228
2015-04-14 00:00:00 UTC,1,251600,46015
2015-04-15 00:00:00 UTC,1,251600,50290
2015-04-16 00:00:00 UTC,1,251600,40941
